"拼音排序","編號","詞彙","拼音","等級","詞類","英文解釋"
1044,"2806","濺","jiàn ","A","(VA)","splash, spatter"
1045,"1116","建國","jiànguó ","A","(VA)","found or build up a state"
1047,"1547","健身","jiànshēn ","A","(VA)","keep fit,exercise"
1049,"0757","見識","jiànshì ","A","(VA)","widen one's knowledge/experience"
1050,"1117","建造","jiànzào ","A","(VA)","build,construct,make"
1051,"0758","見證","jiànzhèng ","A","(VA)","see with one's own eyes"
1056,"2499","獎勵","jiănglì ","A","(VA)","encourage and reward,award"
1063,"0440","交貨","jiāohuò ","A","(VA)","deliver goods"
1067,"0438","交涉","jiāoshè ","A","(VA)","negotiate,make representations"
1068,"0442","交談","jiāotán ","A","(VA)","converse,chat"
1070,"2958","攪和","jiǎohuo","A","(VA)","mingle,mixture,blend,stir,mix,spoil,mess up"
1074,"1667","教化","jiàohuà ","A","(VA)","enlighten people by education"
1076,"2245","較量","jiàoliàng ","A","(VA)","argue,have a trial of strength,have trial of strength,dispute,have trial of skill,have a contest,stack_up,haggle,contest,have a test of strength,measure one's strength with"
1082,"1646","接管","jiēguăn ","A","(VA)","take over management"
1086,"1644","接納","jiēnà ","A","(VA)","accept"
1087,"1643","接洽","jiēqià ","A","(VA)","take up a matter with,arrange (business/etc.) with"
1088,"1920","揭曉","jiēxiăo ","A","(VA)","announce,publish"
1089,"2340","截","jié ","A","(VA)","to cut in two;intercept, stop, block"
1097,"1989","結緣","jiéyuán ","A","(VA)","form ties"
1099,"2218","解放","jiěfàng ","A","(VA)","liberate,emancipate"
1101,"2220","解剖","jiěpǒu","A","(VA)","dissect"
1102,"2224","解說","jiěshuō ","A","(VA)","explain orally,appease"
1103,"2225","解體","jiětǐ ","A","(VA)","disintegrate"
1104,"2221","解脫","jiětuō ","A","(VA)","free (extricate) oneself,release from worldly cares"
1105,"2219","解約","jiěyuē ","A","(VA)","free,terminate an agreement,discharge"
1107,"0700","戒","jiè ","A","(VA)","guard against,exhort,admonish,warn,give up,drop,stop"
1108,"0701","戒備","jièbèi ","A","(VA)","guard, take precautions"
1109,"1302","借貸","jièdài ","A","(VA)","borrow/lend money, debit and credit sides"
1111,"0135","介入","jièrù ","A","(VA)","intervene,interpose,get involved"
1118,"2393","緊縮","jǐnsuō ","A","(VA)","reduce,retrench"
1121,"2042","進場","jìnchăng","A","(VA)","march into arena"
1126,"2037","進攻","jìngōng ","A","(VA)","attack,assault"
1129,"2039","進軍","jìnjūn ","A","(VA)","march,advance (as of troops)"
1132,"2040","進修","jìnxiū ","A","(VA)","engage in advanced studies,take refresher course"
1133,"2041","進展","jìnzhăn ","A","(VA)","make progress/headway"
1154,"2913","警惕","jǐngtì ","A","(VA)","be extra cautious, alert"
1160,"2130","敬","jìng ","A","(VA)","to offer or serve something politely"
1164,"2905","競賽","jìngsài ","A","(VA)","compete,contest"
1165,"2904","競選","jìngxuăn ","A","(VA)","campaign (for office),run for"
1166,"1922","揪","jiū ","A","(VA)","hold tight, seize, pull, tug, drag"
1174,"1666","救濟","jiùjì ","A","(VA)","relieve,succor"
1176,"1665","救援","jiùyuán ","A","(VA)","rescue,come to sb.'s help"
1177,"0877","居","jū ","A","(VA)","occupy (position/place)"
1180,"2761","舉例","jŭlì ","A","(VA)","give an example"
1184,"0899","拒","jù ","A","(VA)","resist,repel,refuse,reject"
1187,"2398","聚餐","jùcān ","A","(VA)","mess,split,have dinner party,have a dinner party,dine together"
1191,"1383","捐獻","juānxiàn ","A","(VA)","contribute (to organization)"
1192,"1382","捐贈","juānzèng ","A","(VA)","contribute (as gift),donate,present"
1206,"2058","開辦","kāibàn ","A","(VA)","open,set up,start (business/etc.)"
1207,"2057","開導","kāidăo ","A","(VA)","to explain and convince"
1208,"2048","開動","kāidòng ","A","(VA)","to start; to set in motion; to operate; to work "
1209,"2051","開飯","kāifàn ","A","(VA)","serve meal,serve a meal"
1211,"2045","開口","kāikǒu ","A","(VA)","start to talk,speak"
1213,"2053","開路","kāilù ","A","(VA)","open circuit,blaze a trail,blaze trail,cleave,open a way,pioneer,open way,lead way"
1215,"2055","開盤","kāipán ","A","(VA)","give the opening quotation"
1216,"2061","開闢","kāipì ","A","(VA)","open/set up,start,build (road)"
1217,"2050","開啟","kāiqǐ ","A","(VA)","open"
1220,"2052","開業","kāiyè ","A","(VA)","institute,open a private practice,practicing,establish,start business"
1221,"2047","開展","kāizhăn ","A","(VA)","develop,launch,unfold"
1222,"2049","開張","kāizhāng ","A","(VA)","open up,open,open a business,auspicate,the first transaction of a day's business,begin doing business,first transaction of day"
1223,"0305","刊登","kāndēng ","A","(VA)","publish in periodical"
1224,"1222","看守","kānshǒu ","A","(VA)","watch, guard"
1228,"0550","扛","káng ","A","(VA)","carry on shoulder"
1229,"0703","抗爭","kàngzhēng ","A","(VA)","make stand against,resist"
1231,"0581","考古","kăogŭ ","A","(VA)","engage in archaeological studies"
1233,"0584","考驗","kăoyàn ","A","(VA)","test"
1234,"0817","刻畫/劃","kēhuà ","A","(VA)","depict, portray"
1236,"1246","苛責","kēzé ","A","(VA)","excoriate"
1247,"0640","克制","kèzhì ","A","(VA)","restrain, exercise restraint"
1248,"0660","吭聲","kēngshēng ","A","(VA)","utter a word,utter a sound"
1251,"1006","空談","kōngtán ","A","(VA)","prattle"
1252,"1005","空運","kōngyùn ","A","(VA)","air transport"
1254,"1368","恐嚇","kǒnghè ","A","(VA)","threaten,intimidate"
1259,"0549","扣除","kòuchú ","A","(VA)","deduct"
1264,"0670","困","kùn ","A","(VA)","to surround, get stock in"
1272,"2229","誇","kuā ","A","(VA)","to praise;to boast, brag"
1273,"2230","誇耀","kuāyào ","A","(VA)","parade,boastful,brag,boast,swank,pique,overcrow,glory"
1274,"2242","跨越","kuàyuè ","A","(VA)","stride across,leap over"
1278,"1941","款待","kuăndài ","A","(VA)","treat cordially, entertain"
1282,"1381","捆","kŭn ","A","(VA)","bundle up"
1283,"2798","擴建","kuòjiàn ","A","(VA)","extend (factory/mine/etc.)"
1286,"0898","拉票","lāpiào ","A","(VA)","ballot,canvass,solicit votes"
1292,"2900","攔","lán ","A","(VA)","bar, block, hold back"
1295,"2719","濫用","lànyòng ","A","(VA)","abuse,misuse"
1296,"1406","朗讀","lăngdú ","A","(VA)","read aloud, read loudly and clearly"
1297,"1405","朗誦","lăngsòng ","A","(VA)","read aloud with expression, declaim"
1308,"1554","勒索","lèsuǒ ","A","(VA)","extort,blackmail"
1312,"1752","累積","lěijī","A","(VA)","accumulate"
1313,"2885","類似","lèisì ","A","(VA)","be similar to"
1315,"0646","冷凍","lěngdòng ","A","(VA)","freeze"
1322,"1722","理財","lǐcái ","A","(VA)","manage money matters"
1326,"1724","理論","lǐlùn ","A","(VA)","argue"
1335,"0434","立國","lìguó ","A","(VA)","found a state,build up a nation"
1341,"0029","力求","lìqiú ","A","(VA)","do one's best to,strive for"
1343,"0028","力行","lìxíng ","A","(VA)","practice/perform energetically, act with force"
1345,"2748","聯","lián ","A","(VA)","to unite"
1350,"1808","連結","liánjié ","A","(VA)","join,link"
1352,"1806","連任","liánrèn ","A","(VA)","renew one's term of office"
1353,"2752","聯繫","liánxì ","A","(VA)","integrate,relate,link,get in touch with"
1354,"1809","連線","liánxiàn ","A","(VA)","connect"
1355,"2750","聯想","liánxiăng ","A","(VA)","associate,connect in one's mind"
1362,"0469","列","liè ","A","(VA)","arrange,line up,list,enter in a list"
1379,"0282","令","lìng ","A","(VA)","order, command"
1381,"2164","溜冰","liūbīng ","A","(VA)","ice-skate,skating,ice skate,roller-skate,roller-skating,rink,roller skate,skate"
1384,"1184","流落","liúluò ","A","(VA)","wander about destitute"
1388,"1181","流通","liútōng ","A","(VA)","circulate"
1394,"2845","壟斷","lǒngduàn ","A","(VA)","monopolize"
1402,"2452","履行","lǚxíng ","A","(VA)","perform,fulfill,carry out"
1406,"2243","路過","lùguò ","A","(VA)","pass by/through (a place)"
1408,"2680","錄影","lùyǐng ","A","(VA)","video-tape"
1422,"1839"," 麻醉 "," mázuì  "," A ","(VA)","anesthesize,poison,drug"
1423,"1532"," 馬鈴薯 "," mălíngshŭ  "," A ","(VA)","potato"
1424,"1339"," 埋伏 "," máifú  "," A ","(VA)","hide,lie low"
1425,"2026"," 買賣 "," măimài  "," A ","(VA)","buying and selling,business deal/transaction,(small) merchant enterprise"
1426,"2025"," 買主 "," măizhŭ  "," A ","(VA)","buyer, customer"
1427,"2783"," 邁 "," mài  "," A ","(VA)","move forward"
1428,"2784"," 邁進 "," màijìn  "," A ","(VA)","stride forward"
1429,"1838"," 麥子 "," màizi  "," A ","(VA)","wheat"
1430,"2542"," 賣座 "," màizuò  "," A ","(VA)","draw large attendance,draw"
1431,"2637"," 瞞 "," mán  "," A ","(VA)","deceive, hide truth from"
1432,"2984"," 蠻 "," mán  "," A ","(VA)","quite,very"
1433,"2985"," 蠻橫 "," mánhèng   "," A ","(VA)","arrogant"
1434,"2359"," 滿懷 "," mănhuái  "," A ","(VA)","be imbued with,all pregnant with young (of a flock of sheep/etc.)"
1435,"2363"," 漫長 "," màncháng  "," A ","(VA)","very long,endless"
1436,"2518"," 蔓延 "," mànyán  "," A ","(VA)","spread out,extend"
1437,"0999"," 盲從 "," mángcóng  "," A ","(VA)","follow blindly"
1438,"0755"," 芒果 ","mángguǒ "," A ","(VA)","mango"
1439,"1489"," 茫然 "," mángrán  "," A ","(VA)","ignorant,in the dark"
1440,"0998"," 盲人 "," mángrén  "," A ","(VA)","blind person"
1441,"0242"," 毛毯 "," máotăn  "," A ","(VA)","woollen blanket"
1442,"1253"," 茂密 "," màomì  "," A ","(VA)","dense,thick (of vegetation)"
1443,"1076"," 冒險 "," màoxiăn  "," A ","(VA)","take risks/chances"
1444,"0946"," 枚 "," méi  "," A ","(VA)","[general]individual measure word for 1. some small, round or lump-shaped things.2.rockets, missiles…etc."
1445,"1220"," 眉毛 "," méimáo  "," A ","(VA)","eyebrow,brow"
1446,"1882"," 媒體 ","méitǐ "," A ","(VA)","media"
1447,"1221"," 眉頭 ","méitóu "," A ","(VA)","brows"
1448,"1233"," 美滿 "," měimăn  "," A ","(VA)","happy,harmonious (of a family)"
1449,"0731"," 每每 "," měiměi  "," A ","(VA)","often,invariably"
1450,"1232"," 美容院 "," měiróngyuàn  "," A ","(VA)","beauty parlor/shop"
1451,"1904"," 悶 "," mēn  "," A ","(VA)","muffled (of sound),stuffy"
1452,"1905"," 悶熱 "," mēnrè  "," A ","(VA)","swelter"
1453,"3002"," 門 "," mén "," A ","(VA)","[general]Individual measure word for 1.clans, marriages, relatives...etc.2.cannons"
1454,"1035"," 門戶 "," ménhù  "," A ","(VA)","door,strategic gateway,faction,sect,family status"
1455,"2403"," 蒙 "," méng  "," A ","(VA)","be indebted (to sb. for a kindness),be granted a favor"
1456,"1717"," 猛 "," měng  "," A ","(VA)","suddenly,abruptly,fiercely"
1457,"1718"," 猛烈 "," měngliè "," A ","(VA)","fierce,rabid"
1458,"2315"," 夢見 "," mèngjiàn  "," A ","(VA)","dream about sb./sth."
1459,"2316"," 夢想 "," mèngxiăng  "," A ","(VA)","dream of,vainly hope"
1460,"2767"," 謎 "," mí  "," A ","(VA)","riddle,conundrum,enigma,mystery"
1461,"2703"," 彌補 "," míbŭ  "," A ","(VA)","make up,remedy,make good"
1462,"1506"," 迷宮 "," mígōng  "," A ","(VA)","labyrinth,maze"
1463,"1507"," 迷惑 "," míhuò  "," A ","(VA)","puzzle,confuse,baffle"
1464,"1508"," 迷戀 "," míliàn  "," A ","(VA)","be enamored with,be infatuated with"
1465,"2768"," 謎語 "," míyŭ  "," A ","(VA)","riddle, conundrum"
1466,"2410"," 蜜 "," mì  "," A ","(VA)","honey"
1467,"1601"," 密集 "," mìjí  "," A ","(VA)","concentrated,crowded together"
1468,"2395"," 綿延 "," miányán  "," A ","(VA)","be continuous,stretch long and unbroken"
1469,"1086"," 勉強 ","miǎnqiǎng"," A ","(VA)","force sb. to do sth."
1470,"0642"," 免稅 "," miănshuì  "," A ","(VA)","duty-free"
1471,"0641"," 免疫 "," miănyì  "," A ","(VA)","immune"
1472,"1275"," 面孔 ","miànkǒng "," A ","(VA)","face"
1473,"1276"," 面談 "," miàntán  "," A ","(VA)","discuss face to face"
1474,"1907"," 描繪 "," miáohuì  "," A ","(VA)","depict,describe,portray"
1475,"2155"," 滅 "," miè  "," A ","(VA)","extinguish,exterminate,put/go out"
1476,"0401"," 民俗 "," mínsú  "," A ","(VA)","folk custom,folkways"
1477,"0404"," 民謠 "," mínyáo  "," A ","(VA)","folk songs/rhymes"
1478,"0403"," 民營 "," mínyíng  "," A ","(VA)","privately run (of enterprises)"
1479,"0402"," 民眾 "," mínzhòng  "," A ","(VA)","the masses"
1480,"1677"," 敏感 ","mǐngăn "," A ","(VA)","be sensitive,susceptible"
1481,"1676"," 敏捷 ","mǐnjié "," A ","(VA)","nimble,agile"
1482,"2434"," 鳴 "," míng  "," A ","(VA)","cry (of birds/animals)"
1483,"0934"," 明白 "," míngbái  "," A ","(VA)","clearly"
1484,"0495"," 名額 "," míngé  "," A ","(VA)","quota of people"
1485,"0493"," 名號 "," mínghào  "," A ","(VA)","name"
1486,"0935"," 明理 ","mínglǐ "," A ","(VA)","reasonable"
1487,"0490"," 名氣 "," míngqì  "," A ","(VA)","reputation,fame,name"
1488,"0933"," 明日 "," míngrì  "," A ","(VA)"," tomorrow, the near future"
1489,"0494"," 名聲 "," míngshēng  "," A ","(VA)","reputation, repute, renown"
1490,"0492"," 名勝 "," míngshèng  "," A ","(VA)","place famous for its scenery or historical relics,scenic spot"
1491,"0491"," 名堂 "," míngtáng  "," A ","(VA)","name, designation, result, achievement, activity, reason, variety (of events in a show/etc.)"
1492,"0489"," 名下 "," míngxià  "," A ","(VA)","under sb's name"
1493,"1320"," 冥想 "," míngxiăng  "," A ","(VA)","contemplate,meditate,muse,deep thought,meditation"
1494,"0936"," 明智 "," míngzhì  "," A ","(VA)","judicious"
1495,"0850"," 命名 "," mìngmíng  "," A ","(VA)","name (sb./sth.)"
1496,"0849"," 命中 "," mìngzhòng "," A ","(VA)","hit target/mark"
1497,"2484"," 模範 "," mófàn   "," A ","(VA)","exemplary person/thing; model,mold for casting bronze"
1498,"2483"," 模具 "," mójù  "," A ","(VA)","mold,die"
1499,"2482"," 模式 "," móshì  "," A ","(VA)","model,pattern"
1500,"2940"," 魔術 "," móshù  "," A ","(VA)","magic,conjuring,sleight of hand"
1501,"0393"," 末 "," mò  "," A ","(VA)","last"
1502,"0394"," 末 "," mò  "," A ","(VA)","at the end"
1503,"2572"," 墨 "," mò  "," A ","(VA)","ink,handwriting"
1504,"0745"," 沒落 "," mòluò  "," A ","(VA)","decline,wane"
1505,"2693"," 默默 "," mòmò  "," A ","(VA)","quietly,silently"
1506,"0395"," 末期 "," mòqí  "," A ","(VA)","last/final phase/stage"
1507,"2692"," 默契 "," mòqì  "," A ","(VA)","tacit/secret agreement"
1508,"2357"," 漠視 "," mòshì "," A ","(VA)","treat as unimportant,ignore"
1509,"0744"," 沒收 "," mòshōu  "," A ","(VA)","confiscate, expropriate"
1510,"2653"," 謀生 "," móushēng  "," A ","(VA)","seek livelihood"
1511,"1167"," 某些 ","mǒuxiē "," A ","(VA)","some"
1512,"1451"," 畝 "," mŭ  "," A ","(VA)","m.[standard]measure word for field"
1513,"2313"," 墓 "," mù  "," A ","(VA)","grave,tomb,mausoleum"
1514,"2335"," 幕 "," mù  "," A ","(VA)","curtain,screen,tent"
1515,"0232"," 木材 "," mùcái  "," A ","(VA)","wood; timbering; timber; lumber"
1516,"0989"," 牧場 "," mùchăng  "," A ","(VA)","grazing land,pasture"
1517,"0429"," 目睹 "," mùdŭ  "," A ","(VA)","to witness,see with one's own eyes"
1518,"0428"," 目光 "," mùguāng  "," A ","(VA)","sight,vision,view,gaze,look"
1519,"0430"," 目擊 "," mùjí  "," A ","(VA)","to witness,see with one's own eyes"
1520,"2087"," 募集 "," mùjí  "," A ","(VA)","to raise; to collect "
1521,"0233"," 木刻 "," mùkē  "," A ","(VA)","woodcut, wood engraving"
1522,"0234"," 木料 "," mùliào  "," A ","(VA)","timber, lumber"
1523,"0235"," 木偶 ","mùǒu "," A ","(VA)","wooden figure; a blocehead, puppet"
1524,"0741"," 沐浴 "," mùyù  "," A ","(VA)","have/take a bath,bathe,immerse"
"N",,,,,"(VA)",
1525,"1379","拿","ná ","A","(VA)","introducing instrument or target"
1526,"1477","納悶","nàmèn ","A","(VA)","wonder"
1527,"1476","納入","nàrù ","A","(VA)","to subsume,to bring into,to fit into,to intake"
1528,"1478","納稅","nàshuì ","A","(VA)","pay taxes"
1529,"0012","乃","năi ","A","(VA)","therefore"
1530,"1234","耐","nài ","A","(VA)","bear,endure"
1531,"1235","耐力","nàilì ","A","(VA)","endurance, stamina"
1532,"2882","難度","nándù ","A","(VA)","(degree of) difficulty"
1533,"0752","男方","nánfāng ","A","(VA)","husband's side,bridegroom's side,the bridegroom's or husband's side"
1534,"2884","難關","nánguān ","A","(VA)","difficulty, crisis"
1535,"2881","難免","nánmiăn ","A","(VA)","incidental"
1536,"2883","難題","nántí ","A","(VA)","difficult problem,sticker,poser"
1537,"2879","難以","nányǐ ","A","(VA)","be difficult to"
1538,"2880","難民","nànmín","A","(VA)","refugee"
1539,"2941","囊括","nángguā ","A","(VA)","include, embrace"
1540,"2203","腦海","năohăi ","A","(VA)","brain,mind"
1541,"2202","腦力","năolì ","A","(VA)","brains, mental capability"
1542,"0141","內閣","nèigé ","A","(VA)","cabinet"
1543,"0140","內涵","nèihán ","A","(VA)","intention,connotation"
1544,"0142","內銷","nèixiāo ","A","(VA)","sell in domestic market"
1545,"0143","內戰","nèizhàn ","A","(VA)","civil war"
1546,"0139","內政","nèizhèng ","A","(VA)","domestic affairs"
1547,"1486","能量","néngliàng ","A","(VA)","energy,capabilities"
1548,"2715","擬","nǐ ","A","(VA)","draw up,draft"
1549,"2716","擬","nǐ ","A","(VA)","intend,plan"
1550,"2717","擬定","nǐdìng ","A","(VA)","formulate,conjecture"
1551,"2641","膩","nì ","A","(VA)","be bored with,greasy,be tired of"
1552,"1841","粘","nián ","A","(VA)","sticky"
1553,"0888","念頭","niàntou","A","(VA)","thought,idea,intention"
1554,"1341","娘","niáng ","A","(VA)","ma,mum,mother"
1555,"1342","娘家","niángjiā ","A","(VA)","married woman's parents' home"
1556,"2575","凝固","nínggù ","A","(VA)","solidify"
1557,"2576","凝結","níngjié ","A","(VA)","coagulate, congeal, condense"
1558,"2578","凝聚","níngjù ","A","(VA)","condense (of vapor),coalesce,concentrate"
1559,"2577","凝視","níngshì ","A","(VA)","gaze fixedly,stare"
1560,"0708","扭轉","niŭzhuăn ","A","(VA)","turn round/back,reverse,remedy (a situation)"
1561,"2249","農場","nóngchăng ","A","(VA)","farm"
1562,"2248","農具","nóngjù ","A","(VA)","farm implements"
1563,"2246","農田","nóngtián ","A","(VA)","farmland,cropland"
1564,"2247","農作物","nóngzuòwù ","A","(VA)","crops"
1565,"0689","弄錯","nòngcuò ","A","(VA)","misunderstand"
1566,"0690","弄壞","nònghuài ","A","(VA)","maim,go,put out of order,mar,fail,poison,bitch,mess,stultify,bedevil,give way,die,wear,bust,conk out,go bad,ruin,fall apart,give out,murder,spoil,kayo,break down,break,vitiate,wear out"
1567,"0068","女方","nǚfāng ","A","(VA)","groom’s, bride's side"
1568,"0069","女性","nǚxìng ","A","(VA)","female sex,woman"
1569,"1255","虐待","nüèdài ","A","(VA)","maltreat,tyrannize,abuse"
1570,"0358","奴隸","núlì ","A","(VA)","slave"
1571,"1120","怒氣","nùqì ","A","(VA)","wrath, anger, rage, fury"
1572,"2137","暖","nuăn","A","(VA)","to warm"
1573,"1386","挪","nuó ","A","(VA)","move, shift"
1574,"2711","懦弱","nuòruò ","A","(VA)","fainthearted"
1575,"2654","諾言","nuòyán ","A","(VA)","promise, consent"
"O",,,,,"(VA)",
1576,"1549","偶而/爾","ǒuér(ěr) ","A","(VA)","occasionally"
1577,"1550","偶然","ǒurán ","A","(VA)","fortuitous,chance"
"P",,,,,"(VA)",
1578,"1263","趴","pā ","A","(VA)","lie prone,bend over face down"
1579,"0909","拍馬屁","pāimăpì ","A","(VA)","flattery"
1580,"0911","拍攝","pāishè ","A","(VA)","take (picture),shoot (film)"
1581,"0908","拍子","pāizi ","A","(VA)","[Music] a beat; time; the type of rhythm; a tempo"
1582,"0910","拍照","pāizhào","A","(VA)","take (picture),shoot (film)"
1583,"1661","排除","páichú ","A","(VA)","get rid of,remove,eliminate"
1584,"1662","排擠","páijǐ ","A","(VA)","push aside,push/elbow out"
1585,"1660","排名","páimíng ","A","(VA)","put names in order"
1586,"1192","派出所","pàichūsuǒ ","A","(VA)","police substation"
1587,"1193","派遣","pàiqiăn ","A","(VA)","send,dispatch"
1588,"1194","派頭","pàitóu ","A","(VA)","style, manner"
1589,"0650","判","pàn","A","(VA)","to judge, hand down decision at court"
1590,"1223","盼","pàn ","A","(VA)","to hope, to long for"
1591,"1392","旁人","pángrén ","A","(VA)","other people"
1592,"1393","旁聽","pángtīng ","A","(VA)","audit a class"
1593,"0900","拋","pāo ","A","(VA)","throw,toss,fling,leave behind,cast aside"
1594,"0901","拋棄","pāoqì ","A","(VA)","abandon,forsake,cast aside"
1595,"2032","跑道","păodào ","A","(VA)","runway,track"
1596,"0982","泡","pào ","A","(VA)","[proximation]measure word for tea"
1597,"0983","泡沫","pàomò ","A","(VA)","foam,froth"
1598,"1596","培訓","péixùn ","A","(VA)","cultivate, train"
1599,"1595","培育","péiyù ","A","(VA)","cultivate,foster,breed"
1600,"2439","噴漆","pēnqī ","A","(VA)","spray lacquer,spray paint"
1601,"1212","盆地","péndì ","A","(VA)","basin"
1602,"2519","蓬勃","péngbó ","A","(VA)","vigorous,flourishing"
1603,"1647","捧場","pěngchăng ","A","(VA)","1.to act as a claque member 2.to sing the praises of; to flatter "
1604,"1519","配","pèi ","A","(VA)","distribute according to plan"
1605,"1520","配","pèi ","A","(VA)","deserve,be worthy of,be qualified"
1606,"0810","佩服","pèifú ","A","(VA)","admire"
1607,"1522","配給","pèijǐ","A","(VA)","ration"
1608,"1521","配音","pèiyīn ","A","(VA)","dub,lip-sync"
1609,"0713","批發","pīfā  ","A","(VA)","wholesale"
1610,"0712","批准","pīzhŭn ","A","(VA)","ratify,approve,sanction"
1611,"1455","疲憊","píbèi ","A","(VA)","tired-out,exhausted"
1612,"0178","匹_2","pǐ ","A","(VA)","[general]measure word used to count cloth"
1613,"2912","譬如","pìrú ","A","(VA)","for example,such as"
1614,"1553","偏差","piānchā","A","(VA)","deviation,error"
1615,"1056","便宜","piányí ","A","(VA)","advantage"
1616,"1057","便宜","piányí ","A","(VA)","let sb. off lightly"
1617,"0255","片_1","piàn ","A","(VA)","m.[proximation]measure word 1.for sound, voices…etc.2.for scenery.3 to indicate a kindly feeling"
1618,"0256","片刻","piànkè ","A","(VA)","short while, moment"
1619,"1743","票","piào ","A","(VA)","[general][activity]collective measure word for a crowd or a group of people"
1620,"1794","貧苦","pínkŭ ","A","(VA)","poor, impoverished"
1621,"1793","貧民","pínmín ","A","(VA)","poor people,pauper"
1622,"1089","品味","pǐnwèi ","A","(VA)","savor,taste"
1623,"1090","品種","pǐnzhǒng ","A","(VA)","breed,variety,assortment"
1624,"1136","拼","pīn ","A","(VA)","put/piece together,spell"
1625,"0437","乒乓球","pīnpāngqiú ","A","(VA)","ping-pong, ping-pong ball"
1626,"0364","平凡","píngfán ","A","(VA)","ordinary,common"
1627,"2013","評估","pínggū ","A","(VA)","estimate,evaluate"
1628,"2014","評價","píngjià ","A","(VA)","evaluation"
1629,"2015","評論","pínglùn ","A","(VA)","comment on,discuss"
1630,"0366","平面","píngmiàn ","A","(VA)","plane"
1631,"0367","平穩","píngwěn ","A","(VA)","smooth,steady,even"
1632,"0365","平行","píngxíng ","A","(VA)","of equal rank,parallel,simultaneous"
1633,"2488","潑","pō ","A","(VA)","splash, spill, sprinkle"
1634,"1600","婆家","pójiā ","A","(VA)","husband's family"
1635,"1459","破案","pòàn ","A","(VA)","solve,solve a case,crack a criminal case,solve criminal case"
1636,"1461","破產","pòchăn ","A","(VA)","go bankrupt,come to naught"
1637,"1460","破除","pòchú ","A","(VA)","do away with"
1638,"1269","迫害","pòhài ","A","(VA)","persecute"
1639,"1463","破獲","pòhuò ","A","(VA)","unearth, uncover"
1640,"1458","破例","pòlì ","A","(VA)","make an exception,make exception,break rule,break a rule"
1641,"2569","魄力","pòlì ","A","(VA)","boldness, audacity, daring resolution"
1642,"1462","破碎","pòsuì ","A","(VA)","smash sth. to pieces"
1643,"2615","樸素","púsù ","A","(VA)","simple, unadorned"
1644,"2852","曝光","pùguāng ","A","(VA)","expose"
1645,"2479","暴露","pùlù ","A","(VA)","reveal,lay bare"
"Q",,,,,"(VA)",
1646,"2361","漆","qī ","A","(VA)","varnish,lacquer,paint"
1647,"1701","淒涼","qīliáng ","A","(VA)","desolate,dreary"
1648,"1942","欺侮","qīwŭ ","A","(VA)","bully, humiliate"
1649,"0863","奇觀","qíguān ","A","(VA)","spectacular sight, wonder"
1650,"1935","期貨","qíhuò ","A","(VA)","goods to be delivered at specific time,futures"
1651,"0862","奇蹟","qíjī ","A","(VA)","miracle,wonder,marvel"
1652,"0860","奇妙","qímiào ","A","(VA)","wonderful,marvelous"
1653,"1933","期末","qímò ","A","(VA)","end of semester/quarter"
1654,"1934","期望","qíwàng ","A","(VA)","to hope; to expect; to anticipate"
1655,"0861","奇異","qíyì ","A","(VA)","strange,queer,bizarre,odd"
1656,"2346","旗幟","qízhì ","A","(VA)","banner,flag,rallying point,stand"
1657,"1672","啟","qǐ ","A","(VA)","open"
1658,"1503","起步","qǐbù ","A","(VA)","start (a task)"
1659,"1675","啟發","qǐfā ","A","(VA)","enlighten,stimulate"
1660,"1502","起伏","qǐfú ","A","(VA)","rise and fall,undulate"
1661,"0053","乞丐","qǐgài ","A","(VA)","beggar"
1662,"1505","起碼","qǐmă ","A","(VA)","at least"
1663,"1674","啟事","qǐshì ","A","(VA)","notice, announcement"
1664,"1673","啟示","qǐshì ","A","(VA)","apocalypse,illumination,revelation"
1665,"1504","起源","qǐyuán ","A","(VA)","origin"
1666,"1424","氣概","qìgài ","A","(VA)","mettle, spirit"
1667,"1425","氣管","qìguăn ","A","(VA)","windpipe, trachea"
1668,"1096","契機","qìjī ","A","(VA)","juncture,turning/critical point"
1669,"1422","氣派","qìpài ","A","(VA)","dignified"
1670,"1681","棄權","qìquán ","A","(VA)","waive/forfeit one's right,abstain from voting"
1671,"1423","氣勢","qìshì ","A","(VA)","vigour,verve,manner,air"
1672,"1427","氣體","qìtǐ ","A","(VA)","air,gas"
1673,"1426","氣壓","qìyā ","A","(VA)","atmospheric pressure"
1674,"1132","恰當","qiàdàng ","A","(VA)","appropriate,proper,suitable,fitting"
1675,"1130","恰好","qiàhăo ","A","(VA)","exactly,just right"
1676,"1131","恰恰","qiàqià ","A","(VA)","coincidentally, exactly"
1677,"1190","洽商","qiàshāng ","A","(VA)","make arrangements with, talk over with"
1678,"1191","洽談","qiàtán ","A","(VA)","hold trade talk,negotiate"
1679,"2271","鉛","qiān ","A","(VA)","lead"
1680,"1713","牽連","qiānlián ","A","(VA)","involve (in trouble), implicate"
1681,"2856","簽署","qiānshŭ ","A","(VA)","sign/initial (a document)"
1682,"2769","謙遜","qiānxùn ","A","(VA)","condescending"
1683,"1085","前輩","qiánbèi ","A","(VA)","senior (in age/experience/etc.),elder,older generation"
1684,"2491","潛藏","qiáncáng ","A","(VA)","go into hiding"
1685,"1084","前程","qiánchéng ","A","(VA)","future, prospect"
1686,"1496","虔誠","qiánchéng ","A","(VA)","pious,devout"
