"拼音排序","編號","詞彙","拼音","等級","詞類","英文解釋"
2371,"0315","水平","shuĭpíng ","I","(N)","standard, level"
2372,"0316","水災","shuǐzāi ","I","(N)","flood, inundation"
2373,"0317","水準","shuĭzhŭn ","I","(N)","level, standard"
2374,"2335","稅","shuì ","I","(N)","tax, duty"
2383,"2443","順序","shùnxù ","I","(N)","sequence, order"
2385,"2876","說法","shuōfă ","I","(N)","way of saying sth., wording, formulation, statement, version, argument"
2387,"2364","絲","sī ","I","(N)","silk, threadlike thing, tiny bit, trace"
2389,"0432","司機","sījī ","I","(N)","driver"
2393,"0973","私人","sīrén ","I","(N)","private"
2394,"1371","思想","sīxiăng ","I","(N)","thought, thinking, idea, ideology"
2397,"0444","四處","sìchù ","I","(N)","all around, on all sides, on every side"
2399,"0441","四方","sìfāng ","I","(N)","four directions, all sides, square"
2401,"0443","四季","sìjì ","I","(N)","four seasons, each season consisting of three months"
2402,"0710","寺廟","sìmiào ","I","(N)","temple"
2404,"0442","四周/週","sìzhōu ","I","(N)","all around, on all sides, on every side"
2408,"1309","俗話","súhuà  ","I","(N)","common saying, proverb"
2410,"2141","速度","sùdù ","I","(N)","speed, velocity, tempo, rate, pace"
2420,"2557","歲數","suìshù  ","I","(N)","age, years"
2421,"1599","孫女","sūnnǚ ","I","(N)","granddaughter"
2422,"1600","孫子","sūnzi ","I","(N)","son's son, grandson"
2424,"2529","損失","sŭnshī ","I","(N)","lose"
2428,"3308","鎖","suŏ ","I","(N)","lock, fetters"
2438,"2278","毯子","tănzi ","I","(N)","blanket"
2448,"2165","陶瓷","táocí ","I","(N)","ceramics"
2450,"1661","桃子","táozi ","I","(N)","peach"
2457,"1698","特點","tèdiăn ","I","(N)","characteristic, peculiarity, trait"
2458,"1695","特色","tèsè ","I","(N)","a characteristic, a distinguishing feature, a character"
2463,"3319","題材","tícái ","I","(N)","subject matter, theme"
2465,"3318","題目","tímù ","I","(N)","title, subject, topic, exam questions"
2471,"3431","體力","tĭlì ","I","(N)","physical power/strength"
2473,"3435","體溫","tĭwēn ","I","(N)","(body) temperature"
2474,"3432","體重","tĭzhòng ","I","(N)","(body) weight"
2475,"0247","天才","tiāncái ","I","(N)","genius, talent, gift"
2476,"0250","天空","tiānkōng ","I","(N)","sky, heaven"
2478,"0252","天堂","tiāntáng ","I","(N)","paradise, heaven"
2479,"0248","天文","tiānwén ","I","(N)","astronomy"
2480,"0246","天下","tiānxià ","I","(N)","world, everywhere under heaven;domination"
2483,"0544","田","tián ","I","(N)","field, farmland"
2484,"2061","甜點","tiándiăn ","I","(N)","dessert, sweetmeat"
2485,"0545","田野","tiányě ","I","(N)","field, open country"
2490,"2016","條件","tiáojiàn ","I","(N)","condition, term, factor, requirement, prerequisite ,qualification"
2491,"2017","條約","tiáoyuē ","I","(N)","treaty, pact"
2496,"3399","鐵","tiě ","I","(N)","iron, arms, weapon"
2497,"3400","鐵路","tiělù ","I","(N)","railway, railroad"
2499,"3413","聽力","tīnglì ","I","(N)","hearing, aural comprehension (in language teaching)"
2501,"3416","聽眾","tīngzhòng ","I","(N)","audience, listeners"
2514,"0939","投資","tóuzī  ","I","(N)","investment"
2523,"2130","通訊","tōngxùn  ","I","(N)","communication, news report, newsletter"
2524,"2890","銅","tóng ","I","(N)","copper"
2529,"0621","同胞","tóngbāo  ","I","(N)","offspring of same parents, compatriot"
2531,"0620","同事","tóngshì  ","I","(N)","colleague, fellow worker"
2532,"0619","同志","tóngzhì  ","I","(N)","comrade"
2541,"1476","突破","túpò  ","I","(N)","breakthrough, penetration"
2544,"2744","圖書","túshū  ","I","(N)","books"
2545,"2745","圖章","túzhāng  ","I","(N)","seal, stamp"
2548,"1032","兔子","tùzi ","I","(N)","rabbit, hare"
2551,"2743","團體","tuántǐ ","I","(N)","organization, group, team"
2566,"0733","托兒所","tuōérsuŏ ","I","(N)","nursery, child-care center"
2568,"1153","拖鞋","tuōxié ","I","(N)","slippers, sandals, flip-flops"
2574,"1336","娃娃","wáwa ","I","(N)","baby, child, doll"
2576,"0453","外部","wàibù ","I","(N)","outside, exterior, surface"
2578,"0448","外地","wàidì ","I","(N)","place other than where one is"
2579,"0456","外觀","wàiguān ","I","(N)","outward appearance, exterior"
2581,"0454","外匯","wàihuì ","I","(N)","foreign exchange"
2582,"0447","外交","wàijiāo ","I","(N)","diplomacy, foreign affairs"
2583,"0450","外界","wàijiè ","I","(N)","external/outside world, outside"
2584,"0451","外科","wàikē ","I","(N)","surgery"
2585,"0452","外婆","wàipó ","I","(N)","maternal grandmother"
2586,"0455","外頭","wàitou ","I","(N)","outside, out"
2590,"1205","玩具","wánjù ","I","(N)","toy, plaything"
2592,"1206","玩笑","wánxiào ","I","(N)","joke, jest"
2594,"2012","晚輩","wănbèi ","I","(N)","younger generation, one's juniors"
2596,"2845","網","wăng ","I","(N)","net"
2597,"2846","網路","wănglù ","I","(N)","network"
2601,"1337","威脅","wēixié ","I","(N)","threat"
2607,"0614","危機","wéijī ","I","(N)","crisis"
2609,"2847","維他命","wéitāmìng ","I","(N)","vitamin"
2613,"0901","尾巴","wěiba ","I","(N)","tail"
2616,"1094","委員","wěiyuán ","I","(N)","committee member"
2617,"1071","味（兒）","wèi(er)","I","(N)","(1) taste, flavour (2) smell, odour (3) delicacies or foods"
2620,"1072","味精","wèijīng ","I","(N)","monosodium glutamate, MSG"
2623,"3022","衛生紙","wèishēngzhĭ ","I","(N)","toilet paper"
2625,"3023","衛星","wèixīng ","I","(N)","satellite"
2627,"0828","位置","wèizhì ","I","(N)","seat, place, position"
2628,"2561","溫度","wēndù ","I","(N)","temperature"
2631,"0287","文法","wénfă ","I","(N)","grammar, syntax"
2632,"0285","文件","wénjiàn ","I","(N)","documents, file"
2633,"0286","文具","wénjù ","I","(N)","writing material, writing materials, stationery"
2634,"0288","文物","wénwù ","I","(N)","cultural/historical objects/relics"
2635,"0289","文藝","wényì ","I","(N)","literature and art"
2636,"1765","蚊子","wénzi ","I","(N)","mosquito"
2637,"0874","吻","wěn ","I","(N)","a kiss"
2644,"1232","臥房","wòfáng ","I","(N)","bedroom"
2645,"1233","臥室","wòshì ","I","(N)","bedroom"
2658,"2855","舞","wŭ ","I","(N)","dance"
2659,"2858","舞蹈","wŭdào ","I","(N)","dance"
2660,"2857","舞會","wŭhuì ","I","(N)","dance (party), ball"
2661,"1181","武器","wŭqì ","I","(N)","weapon, arms"
2662,"2856","舞台/臺","wŭtái ","I","(N)","stage, arena"
2663,"2859","舞廳","wŭtīng ","I","(N)","ballroom, dance hall"
2665,"3363","霧","wù ","I","(N)","mist"
2670,"2872","誤會","wùhuì ","I","(N)","misunderstanding"
2671,"1201","物價","wùjià ","I","(N)","commodity prices"
2672,"1200","物理","wùlǐ ","I","(N)","physics"
2673,"1202","物質","wùzhí ","I","(N)","matter, substance, material"
2675,"0823","西北","xīběi ","I","(N)","northwest, the Northwest"
2676,"0825","西部","xībù ","I","(N)","western part, the west"
2678,"0822","西方","xīfāng ","I","(N)","west"
2679,"0824","西南","xīnán ","I","(N)","southwest, the Southwest"
2686,"0826","西裝","xīzhuāng ","I","(N)","Western-style clothes"
2687,"2486","媳婦","xífù ","I","(N)","daughter-in-law, wife of sb. of younger generation"
2689,"2189","喜酒","xĭjiŭ ","I","(N)","liquor drunk at wedding feast, wedding feast"
2690,"1424","洗衣粉","xĭyīfěn ","I","(N)","washing powder for clothes, laundry detergent"
2691,"3205","戲","xì ","I","(N)","drama, play, show"
2692,"2087","細胞","xìbāo  ","I","(N)","cell"
2693,"2089","細節","xìjié  ","I","(N)","details, particulars"
2694,"3206","戲劇","xìjù ","I","(N)","drama, play, theater"
2695,"2088","細菌","xìjùn  ","I","(N)","germ, bacterium"
2696,"0977","系列","xìliè  ","I","(N)","series, set"
2697,"0978","系統","xìtŏng  ","I","(N)","system"
2701,"3019","蝦（子）","xiā(zi) ","I","(N)","shrimp"
2702,"3020","蝦米","xiāmĭ ","I","(N)","dried, shelled shrimp, small shrimp"
2705,"0051","下巴","xiàbā  ","I","(N)","lower jaw, chin"
2706,"1596","夏季","xiàjì  ","I","(N)","summer"
2711,"0050","下午茶","xiàwŭchá  ","I","(N)","teatime"
2713,"0056","下游","xiàyóu  ","I","(N)","lower reaches (of river)"
2715,"3268","鮮花","xiānhuā ","I","(N)","fresh flower"
2716,"2056","現金","xiànjīn ","I","(N)","ready money, cash, cash reserve in bank"
2718,"3266","鮮奶","xiānnăi ","I","(N)","fresh milk"
2719,"3267","鮮血","xiānxiě ","I","(N)","fresh blood"
2727,"3013","線","xiàn ","I","(N)","thread, string, wire, curved line, line, route"
2729,"2057","現場","xiànchăng ","I","(N)","scene (of an incident), site, spot"
2734,"2060","現實","xiànshí ","I","(N)","practical, pragmatic"
2735,"2058","現象","xiànxiàng ","I","(N)","phenomenon, appearance"
2737,"1529","限制","xiànzhì ","I","(N)","restrict, confine"
2740,"2407","鄉村","xiāngcūn ","I","(N)","village, countryside, rural area"
2741,"1553","香腸","xiāngcháng ","I","(N)","sausage"
2748,"1554","香蕉","xiāngjiāo ","I","(N)","banana"
2751,"1552","香水","xiāngshuĭ","I","(N)","perfume, scent"
2758,"2510","想像","xiăngxiàng ","I","(N)","imagination"
2762,"2380","象","xiàng ","I","(N)","elephant"
2764,"1455","相機","xiàngjī ","I","(N)","camera"
2766,"2437","項目","xiàngmù ","I","(N)","item, article, clause, project"
2767,"1449","相片(兒)","xiàngpiàn(er) ","I","(N)","photograph, photo"
2769,"1458","相聲","xiàngshēng ","I","(N)","cross talk, comic dialogue"
2770,"1348","巷子","xiàngzi ","I","(N)","lane, alley"
2773,"1679","消費","xiāofèi ","I","(N)","expenditure"
2775,"1681","消費者","xiāofèizhě ","I","(N)","consumer"
2778,"3061","銷路","xiāolù ","I","(N)","sales, market"
2782,"1675","消/宵夜","xiāoyè ","I","(N)","midnight snack"
2784,"0117","小吃","xiăochī ","I","(N)","snack, refreshment, cold/prepared dish"
2786,"0122","小費","xiăofèi ","I","(N)","tip, gratuity"
2787,"0121","小麥","xiăomài ","I","(N)","wheat"
2789,"0116","小子","xiăozi ","I","(N)","bloke, boy, guy, fellow"
2790,"0120","小組","xiăozŭ ","I","(N)","group"
2791,"1654","校車","xiàochē ","I","(N)","school bus"
2792,"1640","效果","xiàoguŏ","I","(N)","effect, result"
2793,"1641","效率","xiàolǜ ","I","(N)","efficiency"
2794,"1743","笑容","xiàoróng ","I","(N)","a smile, a smiling face"
2796,"1653","校友","xiàoyŏu ","I","(N)","alumnus, alumna"
2797,"1655","校園","xiàoyuán ","I","(N)","schoolyard, campus"
2801,"0809","血","xiě ","I","(N)","blood"
2802,"0812","血管","xiěguăn ","I","(N)","blood vessel"
2803,"0810","血型","xiěxíng ","I","(N)","blood group/type"
2804,"0811","血液","xiěyè ","I","(N)","blood"
2806,"0267","心得","xīndé ","I","(N)","what one has learned from work/study/etc."
2807,"2539","新郎","xīnláng ","I","(N)","bridegroom"
2808,"0268","心理","xīnlĭ ","I","(N)","psychology, mentality"
2809,"0266","心目中","xīnmùzhōng ","I","(N)","mood, frame of mind, memory, mind, mental view"
2810,"2540","新娘","xīnniáng ","I","(N)","bride"
2812,"2537","新生","xīnshēng ","I","(N)","new student"
2814,"3242","薪水","xīnshuĭ ","I","(N)","salary, wages"
2817,"0269","心意","xīnyì ","I","(N)","regard, kindly feeling, intention, purpose"
2818,"0271","心臟","xīnzàng ","I","(N)","heart"
2819,"1289","信號","xìnhào ","I","(N)","signal"
2821,"1287","信仰","xìnyăng ","I","(N)","belief"
2823,"1285","信用","xìnyòng ","I","(N)","trustworthiness, credit"
2825,"1411","星光","xīngguāng ","I","(N)","starlight"
2827,"0818","行程","xíngchéng ","I","(N)","route/distance of travel, itinerary, travel"
2829,"0817","行動","xíngdòng ","I","(N)","move/get about, act, take action"
2830,"0814","行李","xínglĭ","I","(N)","luggage, baggage"
2831,"0813","行人","xíngrén ","I","(N)","pedestrian"
2833,"0904","形式","xíngshì ","I","(N)","form, shape"
2834,"0815","行為","xíngwéi ","I","(N)","action, behavior, conduct"
2835,"0908","形象","xíngxiàng ","I","(N)","image, form, figure, imagery"
2836,"0906","形狀","xíngzhuàng ","I","(N)","form, appearance, shape"
2839,"1123","性別","xìngbié ","I","(N)","sexual distinction, sex"
2841,"1124","性格","xìnggé ","I","(N)","nature, disposition, temperament"
2845,"1125","性質","xìngzhí ","I","(N)","quality, nature, character"
2847,"2813","熊貓","xióngmāo ","I","(N)","panda"
2856,"2893","需求","xūqiú  ","I","(N)","requirement, demand"
2857,"2445","須知","xūzhī  ","I","(N)","points for attention, notice"
2862,"1341","宣傳","xuānchuán ","I","(N)","propagate, disseminate, give publicity to"
2864,"3159","選舉","xuănjŭ ","I","(N)","election"
2865,"3158","選手","xuănshŏu ","I","(N)","player selected as contestant, athlete"
2867,"3090","學會","xuéhuì ","I","(N)","learn, master"
2868,"3092","學歷","xuélì ","I","(N)","record of formal schooling"
2869,"3088","學術","xuéshù ","I","(N)","learning, science"
2870,"3084","學位","xuéwèi ","I","(N)","academic degree,degree"
2871,"3087","學問","xuéwèn ","I","(N)","learning, knowledge, scholarship"
2872,"3091","學業","xuéyè ","I","(N)","one's studies, schoolwork"
2873,"3086","學院","xuéyuàn ","I","(N)","college, academy, institute"
2874,"3085","學者","xuézhě ","I","(N)","scholar"
2875,"2166","雪花","xuěhuā ","I","(N)","snowflake"
2880,"1775","訓練","xùnliàn ","I","(N)","training"
2884,"1146","押金","yājīn ","I","(N)","deposit"
2885,"3195","壓力","yālì ","I","(N)","pressure"
2887,"3181","鴨（子）","yā(zi) ","I","(N)","duck"
2888,"0324","牙膏","yágāo ","I","(N)","toothpaste"
2889,"2570","煙","yān ","I","(N)","(1)smoke, mist, vapor; (2)tobacco, cigarette, opium"
2890,"2571","煙火","yānhuŏ ","I","(N)","fireworks"
2893,"3444","鹽巴","yánbā ","I","(N)","salt"
2901,"2070","眼光","yănguāng ","I","(N)","eye, sight, foresight, insight, vision, view, way of looking at things"
2903,"2072","眼淚","yănlèi ","I","(N)","tears"
2904,"2071","眼前","yănqián ","I","(N)","before one's eyes"
2905,"2800","演員","yănyuán ","I","(N)","performer"
2907,"1605","宴會","yànhuì ","I","(N)","banquet, dinner party"
2909,"2429","陽傘","yángsăn ","I","(N)","parasol, sunshade"
2912,"1670","氧氣","yăngqì ","I","(N)","oxygen"
2913,"2965","樣品","yàngpĭn ","I","(N)","sample (product), specimen"
2915,"2618","腰","yāo ","I","(N)","waist, waist of a garment, middle part"
2924,"3339","藥方","yàofāng ","I","(N)","prescription"
2925,"3341","藥房","yàofáng ","I","(N)","drugstore, pharmacy, hospital pharmacy, dispensary"
2927,"3340","藥水","yàoshuĭ ","I","(N)","liquid medicine, lotion"
2928,"3342","藥物","yàowù ","I","(N)","drugs, medicine"
2932,"2158","野獸","yěshòu ","I","(N)","wild animal"
2933,"2156","野心","yěxīn ","I","(N)","wild ambition, careerism"
2934,"1089","夜市","yèshì ","I","(N)","night market"
2935,"1090","夜晚","yèwăn ","I","(N)","evening"
2936,"2552","業務","yèwù ","I","(N)","professional work, business"
2938,"2630","葉子","yèzi ","I","(N)","leaf"
2940,"0821","衣櫃","yīguì ","I","(N)","dresser"
2941,"1014","依據","yījù ","I","(N)","basis, foundation"
2944,"0820","衣裳","yīshang ","I","(N)","clothing, clothes"
2945,"3306","醫師","yīshī ","I","(N)","doctor"
2946,"3307","醫學","yīxué ","I","(N)","medical science, medicine"
2949,"0003","一大早","yídàzăo ","I","(N)",
2950,"0018","一帶","yídài ","I","(N)","district, region"
2954,"2907","儀器","yíqì ","I","(N)","instrument, apparatus"
2955,"2906","儀式","yíshì ","I","(N)","ceremony, rite"
2956,"2814","疑問","yíwèn ","I","(N)","question, doubt"
2959,"0017","一陣(子)","yízhèn(zi) ","I","(N)","a burst, a fit, a peal"
2971,"0347","以上","yĭshàng ","I","(N)","the above/foregoing/above-mentioned"
2973,"0353","以往","yĭwăng ","I","(N)","before, formerly, in the past"
2975,"0345","以下","yĭxià ","I","(N)","the following, hereafter"
2982,"3384","議會","yìhuì ","I","(N)","parliament, legislative assembly"
2985,"0012","一旁","yìpáng ","I","(N)","side"
2987,"0006","一生","yìshēng ","I","(N)","all/throughout one's life"
2988,"0013","一時","yìshí ","I","(N)","for a time, temporarily, a moment"
2989,"2498","意識","yìshì ","I","(N)","consciousness, mentality"
2990,"3338","藝術","yìshù ","I","(N)","art"
2994,"2495","意外","yìwài ","I","(N)","unexpected, unforeseen"
2995,"2613","義務","yìwù ","I","(N)","duty, obligation, volunteer duty"
2996,"2497","意義","yìyì ","I","(N)","meaning, sense, significance"
2997,"2496","意志","yìzhì ","I","(N)","will, determination"
2999,"0651","因素","yīnsù ","I","(N)","factor, element"
3000,"1542","音響","yīnxiăng ","I","(N)","stereo, hi-fi"
3001,"2889","銀","yín ","I","(N)","silver"
3005,"2448","飲食","yĭnshí ","I","(N)","food and drink, diet"
3008,"0613","印象","yìnxiàng ","I","(N)","impression"
3009,"0612","印章","yìnzhāng ","I","(N)","seal, signet, stamp"
3011,"3197","嬰兒","yīngér ","I","(N)","baby, infant"
3014,"1499","英雄","yīngxióng ","I","(N)","hero"
3019,"3213","營養","yíngyăng ","I","(N)","nutrition, nourishment"
3021,"2944","影本","yĭngběn ","I","(N)","copy"
3022,"2943","影片","yĭngpiàn ","I","(N)","film, movie"
3024,"2942","影子","yĭngzi ","I","(N)","shadow, trace, sign, vague impression"
3029,"3188","優點","yōudiăn ","I","(N)","merit, strong/good point, advantage"
3038,"2406","郵差","yóuchāi ","I","(N)","postman"
3039,"2405","郵件","yóujiàn ","I","(N)","postal items, post,mail"
3040,"2682","遊客","yóukè ","I","(N)","tourist, sightseer"
3042,"2684","遊戲","yóuxì ","I","(N)","play"
3054,"0230","友誼","yŏuyí ","I","(N)","friendship"
3059,"1321","勇氣","yŏngqì ","I","(N)","courage, nerve"
3062,"0542","用處","yòngchù ","I","(N)","use, practical application"
3064,"0539","用法","yòngfă ","I","(N)","use, usage"
3065,"0538","用具","yòngjù ","I","(N)","utensil, appliance"
3067,"0540","用品","yòngpĭn ","I","(N)","articles for use"
3070,"1598","娛樂","yúlè ","I","(N)","amusement, entertainment, recreation"
3072,"2868","語調","yŭdiào ","I","(N)","intonation"
3074,"2867","語氣","yŭqì ","I","(N)","tone, manner of speaking, mood,modality"
3075,"1278","雨衣","yŭyī ","I","(N)","raincoat"
3076,"2866","語音","yŭyīn ","I","(N)","speech sounds, speech sounds, spoken (vs. written) pronunciation of characters"
3077,"0525","玉","yù ","I","(N)","jade"
3079,"2724","預報","yùbào ","I","(N)","forecast"
3083,"2725","預算","yùsuàn ","I","(N)","budget"
3084,"1693","浴室","yùshì ","I","(N)","bathroom, shower room"
3088,"2677","運氣","yùnqì ","I","(N)","fortune, luck"
3094,"0189","元旦","yuándàn ","I","(N)","New Year's Day"
3095,"1590","員工","yuángōng ","I","(N)","staff, personnel"
3096,"3012","緣故","yuángù ","I","(N)","reason, cause"
3098,"1588","原理","yuánlĭ ","I","(N)","principle, tenet"
3099,"1587","原料","yuánliào ","I","(N)","raw material"
3103,"2480","圓形","yuánxíng ","I","(N)","circular shape"
3104,"1585","原則","yuánzé ","I","(N)","principle"
3106,"1581","原子筆","yuánzĭbĭ ","I","(N)","ball-point pen"
3109,"3367","願望","yuànwàng ","I","(N)","desire, wish, aspiration"
3113,"1485","約會","yuēhuì ","I","(N)","appointment, engagement, date"
3114,"0300","月餅","yuèbĭng  ","I","(N)","moon cake"
3115,"0298","月底","yuèdĭ ","I","(N)","the end of the month"
3117,"0296","月份","yuèfèn ","I","(N)","month"
3118,"0297","月光","yuèguāng ","I","(N)","moonlight, moonbeam"
3119,"2978","樂器","yuèqì ","I","(N)","musical instrument"
3120,"0299","月球","yuèqiú ","I","(N)","moon"
3121,"2976","樂團","yuètuán ","I","(N)","philharmonic society/orchestra"
3124,"3313","雜誌","zázhì ","I","(N)","magazine, journal, periodical"
3125,"0967","災害","zāihài ","I","(N)","calamity, disaster"
3126,"0968","災難","zāinàn ","I","(N)","calamity, misfortune"
3134,"1335","咱們","zánmen ","I","(N)","we, you and I"
3137,"2631","葬禮","zànglĭ","I","(N)","funeral rites, funeral"
3142,"3057","遭遇","zāoyù ","I","(N)","vicissitudes of life"
3144,"0744","早晨","zăochén ","I","(N)","early morning"
3146,"0747","早點","zăodiăn ","I","(N)","breakfast"
3147,"0745","早期","zăoqí ","I","(N)","early stage/phase"
3154,"3079","噪音","zàoyīn ","I","(N)","noise"
3157,"2118","責任","zérèn ","I","(N)","duty, responsibility"
3160,"3349","贈品","zèngpĭn ","I","(N)","giveway, gift"
3166,"1611","展覽","zhănlăn ","I","(N)","exhibition"
3171,"3097","戰場","zhànchăng ","I","(N)","battlefield"
3174,"3096","戰爭","zhànzhēng ","I","(N)","war, warfare"
3181,"2237","掌聲","zhăngshēng ","I","(N)","clapping, applause"
3183,"2891","障礙","zhàngài ","I","(N)","obstacle, barrier"
3184,"1935","帳單","zhàngdān ","I","(N)","reckoning, tab, invoice, account, bill, check, chit"
3185,"0057","丈夫","zhàngfū ","I","(N)","husband"
3188,"1141","招牌","zhāopái ","I","(N)","shop sign, signboard"
3195,"0932","折扣","zhékòu ","I","(N)","discount, rebate"
3197,"1589","哲學","zhéxué ","I","(N)","philosophy"
3198,"1224","者","zhě ","I","(N)","nominal suffix, one who, -er"
3200,"2123","這下子","zhèxiàzi ","I","(N)","at present"
3203,"2124","這陣子","zhèzhènzi ","I","(N)","these days, lately, recently"
3204,"1813","針","zhēn ","I","(N)","needle, pin, stitch"
3208,"1715","真理","zhēnlĭ","I","(N)","truth"
3211,"1854","偵探","zhēntàn ","I","(N)","detective, spy"
3213,"1712","真心","zhēnxīn ","I","(N)","sincere, genuine, true"
3214,"1174","枕頭","zhěntóu ","I","(N)","pillow"
3217,"1817","陣子","zhènzi ","I","(N)","period of time"
3224,"0510","正月","zhēngyuè ","I","(N)","first month of lunar year"
3230,"3114","整數","zhěngshù ","I","(N)","integer, whole number,r ound number/figure"
3232,"1400","政策","zhèngcè ","I","(N)","policy"
3233,"1401","政黨","zhèngdăng ","I","(N)","political party"
3234,"0509","正方形","zhèngfāngxíng ","I","(N)","square"
3235,"1398","政府","zhèngfŭ ","I","(N)","government"
3238,"3343","證件","zhèngjiàn ","I","(N)","credentials, papers, document, certificate"
3240,"3348","證據","zhèngjù ","I","(N)","evidence, proof, testimony"
3241,"0514","正面","zhèngmiàn ","I","(N)","obverse/right side, front, facade"
3242,"3344","證明","zhèngmíng ","I","(N)","certificate, identification, testimonial, proof"
3246,"3346","證書","zhèngshū ","I","(N)","certificate, credentials"
3247,"1399","政治","zhèngzhì ","I","(N)","politics, political affairs"
3248,"1708","症狀","zhèngzhuàng ","I","(N)","symptom"
3250,"0180","之","zhī ","I","(N)","it, him, her, this, that, these, those"
3256,"0183","之間","zhījiān ","I","(N)","the midst of"
3258,"0282","支票","zhīpiào ","I","(N)","(bank) check"
3259,"1215","知識","zhīshì ","I","(N)","knowledge"
3266,"2277","殖民地","zhímíndì ","I","(N)","colony"
3267,"3291","職位","zhíwèi ","I","(N)","position, post"
3268,"2271","植物","zhíwù ","I","(N)","plant, flora"
3271,"3293","職業","zhíyè ","I","(N)","occupation,profession,vocation"
3272,"3292","職員","zhíyuán ","I","(N)","office worker, staff member, functionary"
3279,"1391","指示","zhĭshì ","I","(N)","directive, instructions"
3284,"1747","紙張","zhĭzhāng ","I","(N)","paper"
3288,"1056","制度","zhìdù ","I","(N)","system, institution"
3289,"2260","智慧","zhìhuì ","I","(N)","wisdom, intelligence"
3290,"0909","志氣","zhìqì ","I","(N)","aspiration, ambition"
3292,"1738","秩序","zhìxù ","I","(N)","order"
3294,"0910","志願","zhìyuàn ","I","(N)","aspiration, wish, ideal"
3299,"0178","中部","zhōngbù ","I","(N)","the midland, central section, middle"
3300,"0176","中級","zhōngjí ","I","(N)","intermediate"
3301,"0174","中年","zhōngnián ","I","(N)","middle age"
3302,"0177","中途","zhōngtú ","I","(N)","halfway, midway"
3303,"0173","中央","zhōngyāng ","I","(N)","central authorities (of state/party/etc.)"
3304,"0179","中藥","zhōngyào ","I","(N)","traditional Chinese medicine"
3307,"2826","種類","zhŏnglèi ","I","(N)","kind, type, variety"
3308,"2824","種子","zhŏngzĭ ","I","(N)","seed"
3309,"2825","種族","zhŏngzú ","I","(N)","race, ethnic group"
3313,"1527","重點","zhòngdiăn ","I","(N)","focal point, stress, emphasis"
3315,"1523","重量","zhòngliàng ","I","(N)","weight"
3317,"1525","重傷","zhòngshāng ","I","(N)","serious wound"
3319,"1521","重心","zhòngxīn ","I","(N)","center of gravity, heart, core, focus"
3320,"2348","粥","zhōu ","I","(N)","gruel, porridge, congee"
3321,"0713","州","zhōu ","I","(N)","administrative division"
3324,"1080","周圍","zhōuwéi ","I","(N)","vicinity, surrounding, all around"
3326,"0768","竹子","zhúzi ","I","(N)","bamboo"
3330,"0335","主婦","zhŭfù ","I","(N)","housewife, hostess"
3332,"0338","主管","zhŭguăn ","I","(N)","person in charge"
3333,"0340","主題","zhŭtí ","I","(N)","theme, subject, motif, leitmotiv"
3334,"0333","主席","zhŭxí ","I","(N)","chair (of meeting), chair/president (of organization/state)"
3336,"0336","主張","zhŭzhāng ","I","(N)","view,position, stand, proposition"
3340,"1735","祝福","zhùfú ","I","(N)","new year's sacrifice (in part of Zhejiang)"
3343,"0863","助理","zhùlĭ ","I","(N)","assistant"
3347,"0829","住宅","zhùzhái ","I","(N)","residence, dwelling"
3348,"0830","住址","zhùzhĭ","I","(N)","address"
3350,"1922","專家","zhuānjiā ","I","(N)","expert, specialist"
3351,"1919","專利","zhuānlì ","I","(N)","patent"
3354,"1917","專人","zhuānrén ","I","(N)","person specially assigned for a task/job"
3357,"1924","專業","zhuānyè ","I","(N)","professional"
3371,"1203","狀況","zhuàngkuàng ","I","(N)","condition/state (of affairs)"
3372,"1204","狀態","zhuàngtài ","I","(N)","state (of affairs), condition"
3377,"1579","准考證/証","zhŭnkăozhèng ","I","(N)","admission ticket"
3383,"2657","資本","zīběn ","I","(N)","capital, sth. capitalized on"
3384,"2659","資格","zīgé ","I","(N)","qualifications, seniority"
3385,"2658","資金","zījīn ","I","(N)","fund"
3386,"2660","資源","zīyuán ","I","(N)","natural resources"
3388,"0114","子女","zĭnǚ ","I","(N)","sons and daughters, children"
3392,"0796","自來水","zìláishuĭ","I","(N)","running/tap water"
3393,"0702","字母","zìmŭ ","I","(N)","letter of an alphabet, letter"
3394,"0703","字幕","zìmù ","I","(N)","caption, subtitle"
3396,"0802","自然","zìrán ","I","(N)","nature, natural world"
3399,"0794","自我","zìwǒ ","I","(N)","self, oneself"
3401,"0793","自行車","zìxíngchē ","I","(N)","bicycle, bike"
3405,"1100","宗教","zōngjiào ","I","(N)","religion"
3409,"3228","總理","zǒnglĭ ","I","(N)","premier, prime minister"
3414,"0989","走道","zǒudào ","I","(N)","sidewalk"
3423,"1722","祖父","zŭfù ","I","(N)","(paternal) grandfather"
3424,"1725","祖國","zŭguó ","I","(N)","homeland, native land"
3425,"1723","祖母","zŭmŭ ","I","(N)","(paternal) grandmother"
3426,"1724","祖先","zŭxiān ","I","(N)","ancestors, forebears"
3427,"2092","組織","zŭzhī ","I","(N)","(1)organization, organized system; (2) tissue, nerve"
3430,"2612","罪","zuì ","I","(N)","crime, transgression, sin, offense, peccancy, guilt"
3432,"2176","最初","zuìchū ","I","(N)","initially, at first"
3439,"0468","左右","zuŏyòu ","I","(N)","left and right"
3444,"1848","做/作法","zuòfă ","I","(N)","way of doing or making a thing, method of work, practice"
3445,"0847","作家","zuòjiā ","I","(N)","writer"
